,CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO_LOCAL,DISTRITO_LOCAL,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,MRPP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS
5698,'211249C0200,'211249C02003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'02,C,'00,1,3,sin_dato,742,sin_dato,sin_dato,12,19,14,57,47,22,2,23,30,34,,3,19,10,7,23,8,6,8,4,1,3,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,7,0,sin_dato,364.0,742.0,762.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7b2ffac19e02171d41b6af995d63f9f77a8605c0eda7c035b64b6b7d423e4934,2024-05-12 17:05:56,2024-05-12 17:06:38,2024-05-12 17:08:18,CATD,ESCANER,ACTA PREP,0 days 00:00:42,0.7
5699,'211249C0300,'211249C03003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'03,C,'00,1,3,sin_dato,742,sin_dato,sin_dato,8,14,14,68,56,24,6,34,51,32,,24,20,20,20,23,8,7,9,8,11,6,17,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,4,sin_dato,485.0,742.0,762.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,eceb8e420aab8e877fbfb63e751647446a28d3c8ada3e971e9439f6000c64661,2024-05-12 15:41:07,2024-05-12 15:52:33,2024-05-12 16:03:02,CATD,ESCANER,ACTA PREP,0 days 00:11:26,11.43
5700,'211249C0400,'211249C04003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'04,C,'00,1,3,sin_dato,742,sin_dato,sin_dato,8,12,13,26,5,26,12,41,25,45,,12,16,12,5,21,5,7,1,10,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,sin_dato,330.0,742.0,762.0, - ,1,F,a40069c97ac53883beba204d4102951b9f291057a7eae606aaa9091236ac1a16,2024-05-12 15:42:29,2024-05-12 15:53:30,2024-05-12 15:56:48,CATD,ESCANER,ACTA PREP,0 days 00:11:01,11.02
5701,'211249C0500,'211249C05003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'05,C,'00,1,3,sin_dato,741,sin_dato,sin_dato,14,22,6,60,70,33,9,42,55,59,,20,11,11,20,9,11,2,8,4,6,4,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,2,sin_dato,485.0,741.0,761.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,eeafa51b89f19e546c8cd3cc0e234014cfaaca86904287a4384924996f2b0e4b,2024-05-12 15:44:22,2024-05-12 15:54:47,2024-05-12 15:56:21,CATD,ESCANER,ACTA PREP,0 days 00:10:25,10.42
5702,'211249C0600,'211249C06003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'06,C,'00,1,3,sin_dato,741,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,741.0,761.0,TODOS ILEGIBLES O SIN DATO,0,F,7481a3356905d77e87ec01788351982116384e7197da7352c12339279c994885,2024-05-12 15:45:57,2024-05-12 15:54:04,2024-05-12 15:54:35,CATD,ESCANER,ACTA PREP,0 days 00:08:07,8.12
5703,'211249C0700,'211249C07003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'07,C,'00,1,3,sin_dato,741,sin_dato,sin_dato,5,6,14,64,49,28,18,63,25,40,,17,15,21,19,3,1,11,12,5,12,1,1,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,4,sin_dato,440.0,741.0,761.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,9351bdc45d7fe6cf0bac2ee0be45307bbb14d2d9580ffa705f93164c801c5634,2024-05-12 15:46:53,2024-05-12 15:55:16,2024-05-12 15:56:17,CATD,ESCANER,ACTA PREP,0 days 00:08:23,8.38
5704,'211249C0800,'211249C08003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'08,C,'00,1,3,sin_dato,741,sin_dato,sin_dato,7,2,13,14,38,69,15,54,67,52,,19,2,3,13,9,2,7,12,9,8,4,11,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,2,sin_dato,433.0,741.0,761.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,f40eb86a1c51f5a4995c86f8169dcf946959527aea2d2a7a389e44643f25a0b6,2024-05-12 15:47:35,2024-05-12 15:54:55,2024-05-12 15:57:30,CATD,ESCANER,ACTA PREP,0 days 00:07:20,7.33
5705,'211249C0900,'211249C09003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'09,C,'00,1,3,sin_dato,741,sin_dato,sin_dato,7,17,22,60,37,10,6,46,31,51,,8,10,4,18,14,8,4,4,14,2,1,17,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,1,sin_dato,395.0,741.0,761.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,46adef7255492e301ca798e89f8d655972eed9934370074879c7dfe54875cd74,2024-05-12 15:48:51,2024-05-12 15:55:29,2024-05-12 15:56:19,CATD,ESCANER,ACTA PREP,0 days 00:06:38,6.63
5706,'211249C0100,'211249C01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'01,C,'00,1,3,sin_dato,741,sin_dato,sin_dato,6,11,17,53,3,61,6,30,22,37,,18,6,17,2,3,2,5,1,14,8,4,7,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0,1,sin_dato,334.0,741.0,761.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b9bffa6d63a3d6cd6be2b540bae1df2db2d7b59e1ee43991fd9557068b9c8b96,2024-05-12 15:49:45,2024-05-12 15:56:51,2024-05-12 15:57:34,CATD,ESCANER,ACTA PREP,0 days 00:07:06,7.1
5707,'211249E0100,'211249E01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'01,E,'00,1,3,sin_dato,726,sin_dato,sin_dato,7,15,16,38,63,7,4,8,67,15,,21,6,10,7,12,6,6,8,12,13,4,13,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,3,sin_dato,362.0,726.0,746.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,26025b8a0a17b008bce8cb1ebf682473048e9aada8d7907ff8c068fa1d2b7c84,2024-05-12 15:50:18,2024-05-12 15:56:30,2024-05-12 15:57:33,CATD,ESCANER,ACTA PREP,0 days 00:06:12,6.2
5708,'211249E0101,'211249E01013,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'01,E,'01,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,725.0,745.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5709,'211249E0102,'211249E01023,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'01,E,'02,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,725.0,745.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5710,'211249E0103,'211249E01033,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'01,E,'03,1,3,sin_dato,725,sin_dato,sin_dato,12,15,17,30,56,13,4,21,35,14,,4,18,10,9,18,8,8,10,0,10,2,11,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,3,sin_dato,330.0,725.0,745.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,dc41c368c26dcc55ccdfd4e66492db5af27c98202a2a798aa50e827a98576f9b,2024-05-12 15:51:30,2024-05-12 15:56:21,2024-05-12 15:58:10,CATD,ESCANER,ACTA PREP,0 days 00:04:51,4.85
5711,'211249E0104,'211249E01043,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'01,E,'04,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,725.0,745.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
5712,'211249E0105,'211249E01053,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'01,E,'05,1,3,sin_dato,725,sin_dato,sin_dato,20,5,17,24,3,15,6,57,12,36,,21,3,12,7,6,8,2,14,9,1,2,8,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,3,sin_dato,293.0,725.0,745.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,0c88ee08dbcff7bf5989c14df1199305b160f15e2495285e6c61f53bc36cf79a,2024-05-12 15:53:17,2024-05-12 15:56:46,2024-05-12 16:00:13,CATD,ESCANER,ACTA PREP,0 days 00:03:29,3.48
5713,'211249E0106,'211249E01063,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'01,E,'06,1,3,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,725.0,745.0,TODOS ILEGIBLES O SIN DATO,0,F,552fb9681878f8631bf86d20a01be884a8e0667d3d6ac7b16b03e2cea2255f2e,2024-05-12 15:54:10,2024-05-12 15:56:23,2024-05-12 15:58:08,CATD,ESCANER,ACTA PREP,0 days 00:02:13,2.22
5714,'211249E0107,'211249E01073,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1249,'01,E,'07,1,3,sin_dato,725,sin_dato,sin_dato,10,18,1,11,15,50,11,22,63,55,,24,5,9,20,12,11,14,1,7,6,0,11,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,1,sin_dato,383.0,725.0,745.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,83cbd048a4089fd2dca873888255e0903f33aed78c55768468a737455b8ba0ee,2024-05-12 15:55:00,2024-05-12 15:58:14,2024-05-12 16:00:48,CATD,ESCANER,ACTA PREP,0 days 00:03:14,3.23
5715,'211254B0100,'211254B01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1254,'01,B,'00,1,3,sin_dato,658,sin_dato,sin_dato,1,12,5,51,22,26,2,20,8,31,,21,14,12,2,10,4,2,5,9,5,9,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,1,sin_dato,283.0,658.0,678.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,95607544f502df69894de624d5dc95a5cc80922bd62c851b951dc02663961405,2024-05-12 15:55:39,2024-05-12 15:58:14,2024-05-12 15:59:29,CATD,ESCANER,ACTA PREP,0 days 00:02:35,2.58
5716,'211254C0100,'211254C01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1254,'01,C,'00,1,3,sin_dato,657,sin_dato,sin_dato,8,7,15,33,17,57,3,60,54,5,,20,4,20,14,16,3,1,2,4,10,3,4,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,3,sin_dato,364.0,657.0,677.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8769e585572038c1a34291632701eecf47da7695a3558ea8c656757f364c086f,2024-05-12 15:56:19,2024-05-12 15:58:25,2024-05-12 16:02:07,CATD,ESCANER,ACTA PREP,0 days 00:02:06,2.1
5717,'211254C0200,'211254C02003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1254,'02,C,'00,1,3,sin_dato,657,sin_dato,sin_dato,11,12,5,31,10,37,9,7,53,57,,7,17,14,10,1,8,9,5,10,0,6,11,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,3,sin_dato,339.0,657.0,677.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c4138b8db442ac7836d569310d67f8eab99eeaffb1d8f238ddea5e015fd26cf9,2024-05-12 15:56:54,2024-05-12 15:59:38,2024-05-12 16:01:20,CATD,ESCANER,ACTA PREP,0 days 00:02:44,2.73
5718,'211254C0300,'211254C03003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1254,'03,C,'00,1,3,sin_dato,657,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,657.0,677.0,TODOS ILEGIBLES O SIN DATO,0,F,a251984620a61850b5d67adfa9c80bb599daace67ea1c83bc680939b6a99830c,2024-05-12 15:57:28,2024-05-12 15:58:41,2024-05-12 15:59:36,CATD,ESCANER,ACTA PREP,0 days 00:01:13,1.22
5719,'211254C0400,'211254C04003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1254,'04,C,'00,1,3,sin_dato,657,sin_dato,sin_dato,9,6,3,3,32,56,3,33,27,40,,22,17,17,4,2,6,14,3,1,2,1,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,0,sin_dato,308.0,657.0,677.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ee184c3cca74ffef982791994d3b9f6a3a9b7bb1bf5b6c8825019ad03196afc9,2024-05-12 15:58:11,2024-05-12 16:00:25,2024-05-12 16:02:14,CATD,ESCANER,ACTA PREP,0 days 00:02:14,2.23
5720,'211254C0500,'211254C05003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1254,'05,C,'00,1,3,sin_dato,657,sin_dato,sin_dato,12,6,20,38,23,54,18,7,6,24,,22,14,8,14,6,4,8,9,2,9,2,4,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,1,sin_dato,314.0,657.0,677.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,77a8e60d9c64dc6226b0b527fc7744b2bf89ec27832daed8d67d50f43cd0ba4c,2024-05-12 15:58:52,2024-05-12 15:59:40,2024-05-12 16:01:20,CATD,ESCANER,ACTA PREP,0 days 00:00:48,0.8
5721,'211255B0100,'211255B01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1255,'01,B,'00,2,3,sin_dato,590,sin_dato,sin_dato,4,8,17,29,1,17,4,33,43,52,,19,5,1,10,17,12,4,4,8,3,5,8,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,1,sin_dato,306.0,590.0,610.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,8fe137c1008f5ac1fe55980d2074ce43d8f54a9137d5f5da48897614546591f8,2024-05-12 16:00:30,2024-05-12 16:02:42,2024-05-12 16:04:34,CATD,ESCANER,ACTA PREP,0 days 00:02:12,2.2
5722,'211255C0100,'211255C01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1255,'01,C,'00,2,3,sin_dato,589,sin_dato,sin_dato,17,11,11,19,10,1,7,23,43,23,,1,6,17,13,2,9,1,8,4,2,4,10,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,0,sin_dato,244.0,589.0,609.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,827300f340f97e036f7a1023c293d102f664e290929e2d52f548053e6a1d5d6f,2024-05-12 16:01:08,2024-05-12 16:02:03,2024-05-12 16:03:36,CATD,ESCANER,ACTA PREP,0 days 00:00:55,0.92
5723,'211255C0200,'211255C02003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1255,'02,C,'00,2,3,sin_dato,589,sin_dato,sin_dato,17,3,6,56,14,13,4,13,14,17,,7,9,17,11,5,6,9,9,8,2,10,5,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,2,3,sin_dato,260.0,589.0,609.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ee8aab3be70d19c7197ec9f00152168c75af5eda8add2c740758e659a3cc65dc,2024-05-12 16:01:52,2024-05-12 16:02:50,2024-05-12 16:04:35,CATD,ESCANER,ACTA PREP,0 days 00:00:58,0.97
5724,'211255C0300,'211255C03003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1255,'03,C,'00,2,3,sin_dato,589,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,589.0,609.0,TODOS ILEGIBLES O SIN DATO,0,F,3147c79426e1f7f56889bc617bf7857dfe9e56d7bd09eaeaf892781465adaf95,2024-05-12 16:02:31,2024-05-12 16:02:51,2024-05-12 16:03:45,CATD,ESCANER,ACTA PREP,0 days 00:00:20,0.33
5725,'211256B0100,'211256B01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1256,'01,B,'00,2,3,sin_dato,654,sin_dato,sin_dato,9,8,7,20,47,37,19,52,35,7,,15,13,10,12,6,3,11,9,6,9,8,3,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,2,sin_dato,354.0,654.0,674.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,7047e4c37e47618efb2ee6b473678c655a2f27c8b8935120d7c7432c91184102,2024-05-12 16:03:13,2024-05-12 16:05:13,2024-05-12 16:06:01,CATD,ESCANER,ACTA PREP,0 days 00:02:00,2.0
5726,'211256E0100,'211256E01003,'21,PUEBLA,'020,HEROICA PUEBLA DE ZARAGOZA,'1256,'01,E,'00,2,3,sin_dato,668,sin_dato,sin_dato,6,14,11,32,29,58,10,5,36,52,,24,4,5,1,1,13,4,8,11,6,7,12,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,5,1,sin_dato,355.0,668.0,688.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ab16622137df143aa8b724a9ccebba7e74708f833ed23578b9554ce489c9c742,2024-05-12 16:04:28,2024-05-12 16:07:14,2024-05-12 16:08:22,CATD,ESCANER,ACTA PREP,0 days 00:02:46,2.77
