,CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_DISTRITO,DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MOR,NAP,FXMP,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR_NAP,C_PT_PVEM_MOR_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MOR_NAP_FXMP,C_PVEM_MOR_NAP_FXMP,C_PT_PVEM_MOR,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MOR_NAP,C_PT_MOR_FXMP,C_PT_NAP_FXMP,C_PVEM_MOR_NAP,C_PVEM_MOR_FXMP,C_PVEM_NAP_FXMP,C_MOR_NAP_FXMP,C_PT_PVEM,C_PT_MOR,C_PT_NAP,C_PT_FXMP,C_PVEM_MOR,C_PVEM_NAP,C_PVEM_FXMP,C_MOR_NAP,C_MOR_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO,TIEMPO_PROCESAMIENTO,TIEMPO_PROCESAMIENTO_MINUTOS
8153,'212202B0100,'212202B01002,'21,PUEBLA,'026,AJALPAN,'2202,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,465.0,485.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8154,'212203B0100,'212203B01002,'21,PUEBLA,'026,AJALPAN,'2203,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,450.0,470.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8155,'212203C0100,'212203C01002,'21,PUEBLA,'026,AJALPAN,'2203,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,450.0,470.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8156,'212203E0100,'212203E01002,'21,PUEBLA,'026,AJALPAN,'2203,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,588.0,608.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8157,'212204B0100,'212204B01002,'21,PUEBLA,'026,AJALPAN,'2204,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,344.0,364.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8158,'212204E0100,'212204E01002,'21,PUEBLA,'026,AJALPAN,'2204,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,464.0,484.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8159,'212205B0100,'212205B01002,'21,PUEBLA,'026,AJALPAN,'2205,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,568.0,588.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8160,'212206B0100,'212206B01002,'21,PUEBLA,'026,AJALPAN,'2206,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,573.0,593.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8161,'212206E0100,'212206E01002,'21,PUEBLA,'026,AJALPAN,'2206,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,614.0,634.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8162,'212207B0100,'212207B01002,'21,PUEBLA,'026,AJALPAN,'2207,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,434.0,454.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8163,'212207E0100,'212207E01002,'21,PUEBLA,'026,AJALPAN,'2207,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,450.0,470.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8164,'212208B0100,'212208B01002,'21,PUEBLA,'026,AJALPAN,'2208,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,444.0,464.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8165,'212208E0100,'212208E01002,'21,PUEBLA,'026,AJALPAN,'2208,'01,E,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,230.0,250.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8166,'212310B0100,'212310B01002,'21,PUEBLA,'013,TEPEACA,'2310,'01,B,'00,2,2,sin_dato,621,sin_dato,sin_dato,21,26,4,6,24,54,5,36,34,21,2,3,3,8,7,5,58,3,6,7,6,2,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,3,1,sin_dato,345.0,621.0,641.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,b031f91fc63215ec4dc7187aa4e6b62de533601317cc957069f40a5e87c60e20,2024-05-12 12:32:52,2024-05-12 12:49:13,2024-05-12 13:06:51,CATD,ESCANER,ACTA PREP,0 days 00:16:21,16.35
8167,'212310C0100,'212310C01002,'21,PUEBLA,'013,TEPEACA,'2310,'01,C,'00,2,2,sin_dato,621,sin_dato,sin_dato,8,22,13,10,9,86,8,22,8,36,4,2,8,7,3,4,6,0,5,5,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,sin_dato,279.0,621.0,641.0, - ,1,F,cc3a46a6407592ef3903629da7731ba278e1bd7269306855b7854e71c9e8047d,2024-05-12 12:32:45,2024-05-12 12:49:02,2024-05-12 12:50:48,CATD,ESCANER,ACTA PREP,0 days 00:16:17,16.28
8168,'212310C0200,'212310C02002,'21,PUEBLA,'013,TEPEACA,'2310,'02,C,'00,2,2,sin_dato,621,sin_dato,sin_dato,23,22,15,2,26,164,17,27,1,15,7,1,4,1,8,1,5,7,7,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,sin_dato,387.0,621.0,641.0, - ,1,F,5b5ae78e3f3501c155e39f8fd7cc748da798fbc224bf8a5a035f686dce16ff72,2024-05-12 12:31:24,2024-05-12 12:46:46,2024-05-12 12:49:01,CATD,ESCANER,ACTA PREP,0 days 00:15:22,15.37
8169,'212310C0300,'212310C03002,'21,PUEBLA,'013,TEPEACA,'2310,'03,C,'00,2,2,sin_dato,621,sin_dato,sin_dato,23,4,24,34,1,53,22,1,33,12,3,4,4,2,4,5,1,6,5,2,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,269,269.0,621.0,641.0, - ,1,F,6f4beac1523ccfcb056c80b2b4391d6f05c3009e6c756f33b0bc1ab5651d4e10,2024-05-12 12:31:33,2024-05-12 12:48:29,2024-05-12 13:08:03,CATD,ESCANER,ACTA PREP,0 days 00:16:56,16.93
8170,'212310C0400,'212310C04002,'21,PUEBLA,'013,TEPEACA,'2310,'04,C,'00,2,2,sin_dato,620,sin_dato,377,19,6,2,12,29,171,2,7,15,33,4,4,7,5,3,6,1,5,6,4,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,sin_dato,377.0,620.0,640.0, - ,1,F,7c507b44cd34e78d03b066cfa1889f9601ec32a62b99e19c8899b6a73c291ab4,2024-05-12 12:28:52,2024-05-12 12:39:54,2024-05-12 13:02:44,CATD,ESCANER,ACTA PREP,0 days 00:11:02,11.03
8171,'212311B0100,'212311B01002,'21,PUEBLA,'013,TEPEACA,'2311,'01,B,'00,2,2,sin_dato,730,sin_dato,sin_dato,12,16,16,26,24,153,16,5,1,35,0,4,1,5,6,7,8,8,9,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3378,378,3753.0,730.0,750.0,EXCEDE LISTA NOMINAL,0,F,fc3f9089406a912a36c86c22db01119ce075f8ea227ba4e7fec47333c1b607d2,2024-05-12 12:27:07,2024-05-12 12:46:33,2024-05-12 13:01:18,CATD,ESCANER,ACTA PREP,0 days 00:19:26,19.43
8172,'212311C0100,'212311C01002,'21,PUEBLA,'013,TEPEACA,'2311,'01,C,'00,2,2,sin_dato,730,sin_dato,sin_dato,27,2,25,19,37,107,3,39,19,34,2,6,2,6,9,8,9,9,1,6,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,sin_dato,404.0,730.0,750.0, - ,1,F,fcb4b43337a7fac490c989e25acea7793e1c465d2919423b789085473cb90c61,2024-05-12 12:29:01,2024-05-12 12:46:00,2024-05-12 12:47:47,CATD,ESCANER,ACTA PREP,0 days 00:16:59,16.98
8173,'212311C0200,'212311C02002,'21,PUEBLA,'013,TEPEACA,'2311,'02,C,'00,2,2,sin_dato,730,sin_dato,sin_dato,8,7,24,24,10,218,32,37,10,22,3,9,3,1,9,1,6,9,4,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,sin_dato,457.0,730.0,750.0, - ,1,F,a9e05a6591ddc70c981dc3ba4dc6a4fd31baca7e75cabca9500507dfea276384,2024-05-12 12:22:18,2024-05-12 12:31:47,2024-05-12 12:34:32,CATD,ESCANER,ACTA PREP,0 days 00:09:29,9.48
8174,'212311C0300,'212311C03002,'21,PUEBLA,'013,TEPEACA,'2311,'03,C,'00,2,2,sin_dato,730,sin_dato,sin_dato,23,19,25,1,5,5,1,22,18,17,6,5,0,7,5,8,4,9,7,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,213,213.0,730.0,750.0, - ,1,F,832209ba19815a6a796364a8ff7e61ab6770a265a6ebf1932a63b93adef7db8f,2024-05-12 12:23:48,2024-05-12 12:31:22,2024-05-12 12:34:39,CATD,ESCANER,ACTA PREP,0 days 00:07:34,7.57
8175,'212312B0100,'212312B01002,'21,PUEBLA,'013,TEPEACA,'2312,'01,B,'00,2,2,sin_dato,591,sin_dato,sin_dato,8,21,8,31,15,57,5,27,18,28,0,1,6,7,6,2,5,4,5,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,sin_dato,280.0,591.0,611.0, - ,1,F,7350aa01acb99dbbd15c10ac1b59a86624c838893c76ae7da4498012fbaaf102,2024-05-12 12:20:06,2024-05-12 12:26:20,2024-05-12 12:27:31,CATD,ESCANER,ACTA PREP,0 days 00:06:14,6.23
8176,'212312C0100,'212312C01002,'21,PUEBLA,'013,TEPEACA,'2312,'01,C,'00,2,2,sin_dato,591,sin_dato,sin_dato,26,24,16,4,19,161,16,1,4,20,7,7,6,6,5,1,5,1,7,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,364,364.0,591.0,611.0, - ,1,F,e5dbc9cd65ebaaa2b4d025f9392a4dec41aadb811aad4b08b03b718cc7d957e8,2024-05-12 12:19:36,2024-05-12 12:27:15,2024-05-12 12:54:04,CATD,ESCANER,ACTA PREP,0 days 00:07:39,7.65
8177,'212312C0200,'212312C02002,'21,PUEBLA,'013,TEPEACA,'2312,'02,C,'00,2,2,sin_dato,591,sin_dato,sin_dato,5,16,9,30,19,74,16,16,19,11,1,6,1,0,1,3,1,2,4,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,248,248.0,591.0,611.0, - ,1,F,49b73cca6c9f66bdba9b74a07fe7dbc1a61ce3c330001789f5d77512a86b08e6,2024-05-12 12:17:41,2024-05-12 12:25:21,2024-05-12 12:35:02,CATD,ESCANER,ACTA PREP,0 days 00:07:40,7.67
8178,'212312C0300,'212312C03002,'21,PUEBLA,'013,TEPEACA,'2312,'03,C,'00,2,2,sin_dato,290,sin_dato,sin_dato,3,22,11,4,10,108,11,3,19,27,3,3,5,4,4,5,4,3,8,3,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,sin_dato,290.0,590.0,610.0, - ,1,F,6d6f4ae06b16cabf0bdf854aaf0daaaebd100b95c9c2613490180372eeaee94e,2024-05-12 12:17:55,2024-05-12 12:24:20,2024-05-12 13:00:02,CATD,ESCANER,ACTA PREP,0 days 00:06:25,6.42
8179,'212313B0100,'212313B01002,'21,PUEBLA,'013,TEPEACA,'2313,'01,B,'00,2,2,sin_dato,607,sin_dato,sin_dato,2,7,14,8,6,7,11,29,29,30,4,2,7,2,3,1,6,5,8,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,189,198.0,607.0,627.0, - ,1,F,f931fd7c895c4461597ce514016399ae047b8b8be27742c7eebe8be2b744e917,2024-05-12 12:16:10,2024-05-12 12:19:52,2024-05-12 12:21:17,CATD,ESCANER,ACTA PREP,0 days 00:03:42,3.7
8180,'212313C0100,'212313C01002,'21,PUEBLA,'013,TEPEACA,'2313,'01,C,'00,2,2,sin_dato,607,sin_dato,sin_dato,26,21,22,15,5,31,20,18,25,15,8,1,1,5,0,5,2,8,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,sin_dato,251.0,607.0,627.0, - ,1,F,0f696182afd7823bf0441d67a215a50f2111c16a9990b5c82aecfb98e9f0d0cf,2024-05-12 12:16:16,2024-05-12 12:23:22,2024-05-12 12:49:01,CATD,ESCANER,ACTA PREP,0 days 00:07:06,7.1
8181,'212313C0200,'212313C02002,'21,PUEBLA,'013,TEPEACA,'2313,'02,C,'00,2,2,sin_dato,607,sin_dato,sin_dato,15,14,8,23,21,189,8,31,21,0,6,4,0,5,5,6,1,4,6,6,5,1,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,1,2,sin_dato,382.0,607.0,627.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,945d4d999093c2d0d9851249bec1412b2369021b1ef58051ef76adcaa577664d,2024-05-12 12:14:35,2024-05-12 12:18:42,2024-05-12 12:21:29,CATD,ESCANER,ACTA PREP,0 days 00:04:07,4.12
8182,'212313C0300,'212313C03002,'21,PUEBLA,'013,TEPEACA,'2313,'03,C,'00,2,2,sin_dato,607,sin_dato,sin_dato,25,4,18,26,31,157,9,24,30,29,2,7,5,1,4,6,1,1,5,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,402,402.0,607.0,627.0, - ,1,F,7b2193263cb471b3fd2071226db85fe67ff343a88e43168ff45b6872a80a8f80,2024-05-12 12:14:30,2024-05-12 12:17:00,2024-05-12 12:49:28,CATD,ESCANER,ACTA PREP,0 days 00:02:30,2.5
8183,'212314B0100,'212314B01002,'21,PUEBLA,'013,TEPEACA,'2314,'01,B,'00,2,2,sin_dato,621,sin_dato,sin_dato,7,4,27,7,2,159,19,6,34,5,0,1,6,1,7,6,1,2,6,3,0,18,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,6,6,sin_dato,333.0,621.0,641.0,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,3e1cfc6a6b5b6f14b5577cbc6c7c0f80b0b16b3bbc2afd00e58cdc5f0decac3a,2024-05-12 12:12:17,2024-05-12 12:14:02,2024-05-12 12:21:21,CATD,ESCANER,ACTA PREP,0 days 00:01:45,1.75
8184,'212314C0100,'212314C01002,'21,PUEBLA,'013,TEPEACA,'2314,'01,C,'00,2,2,sin_dato,621,sin_dato,sin_dato,15,17,12,14,5,89,28,20,10,16,6,0,1,1,8,7,5,6,3,5,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,sin_dato,294.0,621.0,641.0, - ,1,F,29379fb1bec059fa1d0bdcd27561cbde25cb118ccca6b05433579fafccc0ee21,2024-05-12 12:11:37,2024-05-12 12:13:47,2024-05-12 12:15:43,CATD,ESCANER,ACTA PREP,0 days 00:02:10,2.17
8185,'212314C0200,'212314C02002,'21,PUEBLA,'013,TEPEACA,'2314,'02,C,'00,2,2,sin_dato,621,sin_dato,sin_dato,19,15,4,32,9,15,17,14,3,9,4,7,5,6,3,5,7,7,5,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,220,220.0,621.0,641.0, - ,1,F,fb3f8108318bf289c18a4beb5996fa019db2d015dc02680dd85bddaa8091d70d,2024-05-12 12:08:28,2024-05-12 12:13:09,2024-05-12 12:40:11,CATD,ESCANER,ACTA PREP,0 days 00:04:41,4.68
8186,'212315B0100,'212315B01002,'21,PUEBLA,'013,TEPEACA,'2315,'01,B,'00,2,2,sin_dato,715,sin_dato,sin_dato,3,4,25,26,1,195,28,40,34,32,6,8,6,5,1,8,0,5,1,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,466,466.0,715.0,735.0, - ,1,F,cc09e2e3559ac75a4fcdee21877bc54372fc226222813bc7b006082eca683b4f,2024-05-12 12:10:34,2024-05-12 12:13:33,2024-05-12 12:40:26,CATD,ESCANER,ACTA PREP,0 days 00:02:59,2.98
8187,'212315C0100,'212315C01002,'21,PUEBLA,'013,TEPEACA,'2315,'01,C,'00,2,2,sin_dato,715,sin_dato,sin_dato,23,15,8,17,3,47,10,15,11,41,8,5,4,6,3,8,7,6,4,7,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,sin_dato,271.0,715.0,735.0, - ,1,F,f94e69b6c59346a9e329243f7a9098413ff914ccd7d3c46b275dbf59e5674a24,2024-05-12 12:05:30,2024-05-12 12:07:53,2024-05-12 12:47:29,CATD,ESCANER,ACTA PREP,0 days 00:02:23,2.38
8188,'212316B0100,'212316B01002,'21,PUEBLA,'013,TEPEACA,'2316,'01,B,'00,2,2,sin_dato,585,sin_dato,sin_dato,26,2,14,17,9,131,23,8,1,25,7,7,6,7,5,4,5,7,7,1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,346,346.0,585.0,605.0, - ,1,F,bad545a1363373f612476a10133b892526aef36a67aa5d531b10f82502a4d84d,2024-05-12 12:07:01,2024-05-12 12:10:07,2024-05-12 12:44:26,CATD,ESCANER,ACTA PREP,0 days 00:03:06,3.1
8189,'212316C0100,'212316C01002,'21,PUEBLA,'013,TEPEACA,'2316,'01,C,'00,2,2,sin_dato,585,sin_dato,sin_dato,11,15,19,16,23,110,25,27,6,15,2,2,3,4,3,4,3,4,1,4,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,319,319.0,585.0,605.0, - ,1,F,7facca6a01f2a82d49e0bf12c603faa6d00454b1f90a17c94be4cfbb3c638558,2024-05-12 12:01:46,2024-05-12 12:04:37,2024-05-12 12:36:53,CATD,ESCANER,ACTA PREP,0 days 00:02:51,2.85
8190,'212316C0200,'212316C02002,'21,PUEBLA,'013,TEPEACA,'2316,'02,C,'00,2,2,sin_dato,584,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,sin_dato,0.0,584.0,604.0,TODOS ILEGIBLES O SIN DATO,0,F,70d923616f853bf911619ad9dcaca04100a9f95defdd7f77c5977f4186aee96a,2024-05-12 12:01:53,2024-05-12 12:02:40,2024-05-12 12:02:55,CATD,ESCANER,ACTA PREP,0 days 00:00:47,0.78
8191,'212349B0100,'212349B01002,'21,PUEBLA,'026,AJALPAN,'2349,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,553.0,573.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8192,'212349C0100,'212349C01002,'21,PUEBLA,'026,AJALPAN,'2349,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,553.0,573.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8193,'212349C0200,'212349C02002,'21,PUEBLA,'026,AJALPAN,'2349,'02,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,552.0,572.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8194,'212350B0100,'212350B01002,'21,PUEBLA,'026,AJALPAN,'2350,'01,B,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,677.0,697.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8195,'212350C0100,'212350C01002,'21,PUEBLA,'026,AJALPAN,'2350,'01,C,'00,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,676.0,696.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8196,'212351B0100,'212351B01002,'21,PUEBLA,'026,AJALPAN,'2351,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,583.0,603.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8197,'212351C0100,'212351C01002,'21,PUEBLA,'026,AJALPAN,'2351,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,582.0,602.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8198,'212352B0100,'212352B01002,'21,PUEBLA,'026,AJALPAN,'2352,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,564.0,584.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8199,'212352C0100,'212352C01002,'21,PUEBLA,'026,AJALPAN,'2352,'01,C,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,564.0,584.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
8200,'212353B0100,'212353B01002,'21,PUEBLA,'026,AJALPAN,'2353,'01,B,'00,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,722.0,742.0,SIN OBSERVACIONES,-,-,-,,,,-,-,-,,
