AYUNTAMIENTOS
03/06/2024 20:00 (UTC-6)

ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATALOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
8352,7897,12,7885,94.4085,6958,83.3093,13.6254,927,4169515,2687769.0,2682757.0,64.4623

CLAVE_CASILLA,CLAVE_ACTA,ID_ENTIDAD,ENTIDAD,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,PAN,PRI,PRD,PT,PVEM,MC,PSI,MORENA,NAP,FXMP,CAND_IND_1,CAND_IND_2,C_PAN_PRI_PRD_PSI,C_PAN_PRI_PRD,C_PAN_PRI_PSI,C_PAN_PRD_PSI,C_PRI_PRD_PSI,C_PAN_PRI,C_PAN_PRD,C_PAN_PSI,C_PRI_PRD,C_PRI_PSI,C_PRD_PSI,C_PT_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA_NAP,C_PT_PVEM_MORENA_FXMP,C_PT_PVEM_NAP_FXMP,C_PT_MORENA_NAP_FXMP,C_PVEM_MORENA_NAP_FXMP,C_PT_PVEM_MORENA,C_PT_PVEM_NAP,C_PT_PVEM_FXMP,C_PT_MORENA_NAP,C_PT_MORENA_FXMP,C_PT_NAP_FXMP,C_PVEM_MORENA_NAP,C_PVEM_MORENA_FXMP,C_PVEM_NAP_FXMP,C_MORENA_NAP_FXMP,C_PT_PVEM,C_PT_MORENA,C_PT_NAP,C_PT_FXMP,C_PVEM_MORENA,C_PVEM_NAP,C_PVEM_FXMP,C_MORENA_NAP,C_MORENA_FXMP,C_NAP_FXMP,NO_REGISTRADAS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,CODIGO_INTEGRIDAD,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'211551B0100,'211551B01004,'21,PUEBLA,'115,PUEBLA,'1551,'01,B,'00,1,4,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,717,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211551C0100,'211551C01004,'21,PUEBLA,'115,PUEBLA,'1551,'01,C,'00,1,4,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,716,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211551C0200,'211551C02004,'21,PUEBLA,'115,PUEBLA,'1551,'02,C,'00,1,4,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,716,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211552B0100,'211552B01004,'21,PUEBLA,'115,PUEBLA,'1552,'01,B,'00,1,4,299,359,6,SIN DATO,81,12,1,14,17,40,SIN DATO,151,4,1,-,-,4,6,SIN DATO,1,SIN DATO,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,19,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,2,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,367,706,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,ff8e023c48eeffcb66d472676adde086b2dd0bc36f0bf3fc52b308752a59f658,03/06/2024 06:16:26,03/06/2024 07:35:34,03/06/2024 07:40:29,CATD,ESCANER,ACTA PREP
'211552C0100,'211552C01004,'21,PUEBLA,'115,PUEBLA,'1552,'01,C,'00,1,4,223,507,7,514,308,25,2,8,6,11,1,109,4,3,-,-,5,15,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,7,SIN DATO,512,706,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,cb95e9882cfab8917f218663611cb83f01df5832f01f3fc480aeb17019e32855,03/06/2024 03:20:31,03/06/2024 04:40:08,03/06/2024 04:42:53,CATD,ESCANER,ACTA PREP
'211552C0200,'211552C02004,'21,PUEBLA,'115,PUEBLA,'1552,'02,C,'00,1,4,213,522,7,529,290,21,5,7,5,24,0,111,5,2,-,-,7,6,0,0,0,9,0,0,0,0,0,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,1,5,SIN DATO,513,706,20, - ,1,F,ee88b8dbd5dda592343464fdd1ab42530dfc798672e0c21a42872a4092ab6468,03/06/2024 02:48:20,03/06/2024 04:00:44,03/06/2024 04:08:36,CATD,ESCANER,ACTA PREP
'211552C0300,'211552C03004,'21,PUEBLA,'115,PUEBLA,'1552,'03,C,'00,1,4,199,533,6,539,294,29,4,4,14,24,0,127,3,4,-,-,3,10,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,0,4,0,0,1,0,0,0,0,0,1,10,541,542,706,20, - ,1,F,54ba6579cddb7befe8cba5b4ac1ddd8a34f4df6518314c6bd88b5e2ed53f206a,03/06/2024 02:49:27,03/06/2024 04:02:28,03/06/2024 04:18:38,CATD,ESCANER,ACTA PREP
'211552C0400,'211552C04004,'21,PUEBLA,'115,PUEBLA,'1552,'04,C,'00,1,4,202,536,1,537,310,19,6,4,6,30,1,121,4,2,-,-,11,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,537,537,705,20, - ,1,F,1d804a46e4ec89a0020f003be881df10b2cec16c380996fc2f13b7297eeeae2e,02/06/2024 23:24:30,02/06/2024 23:26:19,02/06/2024 23:29:36,CASILLA,MOVIL,ACTA PREP
'211552C0500,'211552C05004,'21,PUEBLA,'115,PUEBLA,'1552,'05,C,'00,1,4,213,520,6,526,314,14,5,6,4,22,0,122,3,3,-,-,6,8,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,526,526,705,20, - ,1,F,f577f7a5963c3e7b4552253c770a262b93e71282d4c2c0221e094c334f008ebf,03/06/2024 00:03:29,03/06/2024 00:04:31,03/06/2024 00:09:29,CASILLA,MOVIL,ACTA PREP
'211552C0600,'211552C06004,'21,PUEBLA,'115,PUEBLA,'1552,'06,C,'00,1,4,200,530,8,538,308,26,5,9,12,28,2,108,1,1,-,-,5,13,SIN DATO,1,SIN DATO,1,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,0,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,11,538,538,705,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,2e2b34414cb638ccc82a9713bcc10b759fc1d20254b33b83321c603d447704e5,03/06/2024 00:15:18,03/06/2024 00:17:47,03/06/2024 01:32:22,CASILLA,MOVIL,ACTA PREP
'211552E0100,'211552E01004,'21,PUEBLA,'115,PUEBLA,'1552,'01,E,'00,1,4,307,349,6,355,86,15,3,7,4,28,1,169,1,2,-,-,3,7,0,0,0,3,2,0,0,0,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14,355,354,630,20, - ,1,F,762336918e74527d24ba46b75bbe8e5dfbd7fc1dbc541ce7c7b635ccf3d3da70,02/06/2024 22:09:38,02/06/2024 22:12:21,02/06/2024 23:05:08,CASILLA,MOVIL,ACTA PREP
'211552E0101,'211552E01014,'21,PUEBLA,'115,PUEBLA,'1552,'01,E,'01,1,4,334,325,4,329,88,13,1,9,13,32,SIN DATO,138,3,1,-,-,2,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,9,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,8,326,319,630,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,cf3433bd5e108f4f9ef29193ce204fe615b6a32711cdedb2c3d7a607bfd302f6,03/06/2024 01:32:03,03/06/2024 01:37:56,03/06/2024 01:38:44,CASILLA,MOVIL,ACTA PREP
'211552E0102,'211552E01024,'21,PUEBLA,'115,PUEBLA,'1552,'01,E,'02,1,4,336,3,339,335,87,11,3,7,9,28,2,149,2,0,-,-,5,3,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,4,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,12,335,335,630,20, - ,1,F,062c8b69f8d2f5de5b370b68a560d0540338c990696eccaf005288da72bee2ac,03/06/2024 06:09:16,03/06/2024 07:26:10,03/06/2024 07:27:54,CATD,ESCANER,ACTA PREP
'211552E0103,'211552E01034,'21,PUEBLA,'115,PUEBLA,'1552,'01,E,'03,1,4,284,352,5,357,96,21,4,7,13,30,1,154,2,1,-,-,1,4,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,11,357,357,630,20, - ,1,F,fa33caff02fef86cf16c851f5279f524bb2928c546d9f38725d16878559841f2,03/06/2024 01:32:33,03/06/2024 01:38:47,03/06/2024 01:44:12,CASILLA,MOVIL,ACTA PREP
'211552E0104,'211552E01044,'21,PUEBLA,'115,PUEBLA,'1552,'01,E,'04,1,4,311,347,6,353,87,12,1,9,11,33,1,162,0,2,-,-,1,3,0,0,0,4,0,0,0,0,0,7,2,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,7,353,353,630,20, - ,1,F,9f78f01edf875c0d438766269754b1bafa677c4fdce45b1ab7df048dae460318,02/06/2024 22:34:49,02/06/2024 22:38:11,02/06/2024 22:39:54,CASILLA,MOVIL,ACTA PREP
'211552E0105,'211552E01054,'21,PUEBLA,'115,PUEBLA,'1552,'01,E,'05,1,4,299,359,6,SIN DATO,81,12,1,14,17,40,SIN DATO,151,4,1,-,-,4,6,SIN DATO,1,SIN DATO,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,19,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,2,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,367,629,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,31e472048e663aff6541b56583f9b7d29fff0100bdc0f8acee748c8839ff06d0,03/06/2024 02:01:58,03/06/2024 02:17:21,03/06/2024 02:21:52,CASILLA,MOVIL,ACTA PREP
'211552E0200,'211552E02004,'21,PUEBLA,'115,PUEBLA,'1552,'02,E,'00,1,4,236,420,6,426,154,22,5,10,6,26,1,160,6,2,-,-,6,4,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,425,425,628,20, - ,1,F,ff1967a1e2011371a2f0be0270aa861ad9c2243e74f9c5fca971a34ec00812c8,03/06/2024 01:19:54,03/06/2024 01:22:41,03/06/2024 01:26:51,CASILLA,MOVIL,ACTA PREP
'211552E0201,'211552E02014,'21,PUEBLA,'115,PUEBLA,'1552,'02,E,'01,1,4,257,400,4,404,115,17,5,6,16,38,5,160,4,1,-,-,3,6,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,0,0,13,404,404,627,20, - ,1,F,858e54a6f34f2d9e019b04e86a99bb9c76a4939f91dce635b2aca8238fd5f689,03/06/2024 00:05:17,03/06/2024 00:06:55,03/06/2024 00:14:03,CASILLA,MOVIL,ACTA PREP
'211552E0202,'211552E02024,'21,PUEBLA,'115,PUEBLA,'1552,'02,E,'02,1,4,260,399,1,400,134,21,2,5,14,29,2,152,4,0,-,-,7,9,0,0,0,1,0,0,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,400,400,627,20, - ,1,F,2de2ff6c544b6bd1804d03c73362202074d1d5cfd340116398afd14ca691d95e,02/06/2024 22:01:24,02/06/2024 22:04:12,02/06/2024 22:05:30,CASILLA,MOVIL,ACTA PREP
'211552E0203,'211552E02034,'21,PUEBLA,'115,PUEBLA,'1552,'02,E,'03,1,4,290,368,3,371,134,13,2,8,9,29,3,145,4,1,-,-,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,363,363,627,20, - ,1,F,3c722d23b4080f36749924eac54b7314ccbcc99e5df8bb7918fa146fb6a70bc5,02/06/2024 23:19:38,02/06/2024 23:21:07,02/06/2024 23:23:48,CASILLA,MOVIL,ACTA PREP
'211553B0100,'211553B01004,'21,PUEBLA,'115,PUEBLA,'1553,'01,B,'00,1,4,208,349,7,356,92,17,2,12,11,22,SIN DATO,163,3,3,-,-,4,3,SIN DATO,1,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,1,SIN DATO,3,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,9,356,355,531,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,c08ddb8b87754bdd1e0750740a7167407a3e684ccea1ff7250c07b2734931bd5,03/06/2024 02:15:31,03/06/2024 03:30:40,03/06/2024 03:34:56,CATD,ESCANER,ACTA PREP
'211553C0100,'211553C01004,'21,PUEBLA,'115,PUEBLA,'1553,'01,C,'00,1,4,202,350,5,355,77,16,1,6,15,15,0,190,1,4,-,-,4,1,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,13,364,364,531,20, - ,1,F,dc4ba68ba68927f1d46a151aea509047c929968360de1b23a96d3ec3c51762af,03/06/2024 06:11:04,03/06/2024 07:28:24,03/06/2024 07:33:21,CATD,ESCANER,ACTA PREP
'211554B0100,'211554B01004,'21,PUEBLA,'115,PUEBLA,'1554,'01,B,'00,1,4,296,383,7,390,70,11,3,12,20,25,0,199,4,2,-,-,3,3,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,9,0,0,0,0,0,1,1,0,0,3,2,0,0,4,0,0,0,0,0,1,13,393,393,652,20, - ,1,F,6aeef8bef93e820452647ca0071975db787121dcc1c90faf87e866df37932298,03/06/2024 01:55:35,03/06/2024 02:11:40,03/06/2024 02:36:56,CASILLA,MOVIL,ACTA PREP
'211554C0100,'211554C01004,'21,PUEBLA,'115,PUEBLA,'1554,'01,C,'00,1,4,294,391,10,401,99,7,6,15,15,24,3,176,3,2,-,-,1,3,1,0,0,2,0,0,0,0,0,4,1,0,0,0,0,4,0,0,0,0,0,2,0,0,1,2,1,0,0,5,0,0,1,0,0,0,9,387,387,651,20, - ,1,F,e2a49f8dc9baba8b8be0251023992435b69f59af7526fab659d08177e388fe00,03/06/2024 01:52:27,03/06/2024 02:06:07,03/06/2024 02:31:40,CASILLA,MOVIL,ACTA PREP
'211555B0100,'211555B01004,'21,PUEBLA,'115,PUEBLA,'1555,'01,B,'00,1,4,277,380,5,385,85,14,6,5,22,35,3,174,2,4,-,-,7,1,0,0,0,1,0,0,0,0,0,5,1,1,0,1,0,6,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,8,385,385,628,20, - ,1,F,2dbe4375a6407409372a32317114a613d0eac9ddf35647a109a6bf3541247c8d,03/06/2024 06:35:12,03/06/2024 07:53:00,03/06/2024 07:57:10,CATD,ESCANER,ACTA PREP
'211555C0100,'211555C01004,'21,PUEBLA,'115,PUEBLA,'1555,'01,C,'00,1,4,253,402,7,409,99,23,2,18,16,28,2,175,2,3,-,-,2,3,0,0,1,4,0,0,0,0,0,1,0,1,1,0,0,7,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,0,1,0,0,0,11,408,408,628,20, - ,1,F,124080a818935e7d47ee13c77f40c4b9f40c6f4af5804202c9ce3ed059d34a4a,03/06/2024 06:39:44,03/06/2024 07:56:56,03/06/2024 07:58:41,CATD,ESCANER,ACTA PREP
'211555C0200,'211555C02004,'21,PUEBLA,'115,PUEBLA,'1555,'02,C,'00,1,4,260,397,6,403,108,14,2,12,17,33,1,173,4,2,-,-,0,9,0,0,0,2,0,0,0,0,0,2,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,1,0,0,7,403,403,628,20, - ,1,F,2bce817d0e7565c7add378e6f6598e5fbc843ecd1a7cc38ae8a594d132c8db9d,03/06/2024 06:37:27,03/06/2024 07:53:32,03/06/2024 08:43:46,CATD,ESCANER,ACTA PREP
'211555C0300,'211555C03004,'21,PUEBLA,'115,PUEBLA,'1555,'03,C,'00,1,4,281,375,6,381,99,19,3,9,17,29,1,131,6,3,-,-,6,4,1,0,0,3,0,0,0,0,0,2,2,2,0,0,1,5,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,12,360,360,628,20, - ,1,F,5e9e83c2eab53941b66332592f6ac7b1feb05aa3726cd4c129568b471243195e,03/06/2024 03:04:25,03/06/2024 04:20:31,03/06/2024 04:28:26,CATD,ESCANER,ACTA PREP
'211555C0400,'211555C04004,'21,PUEBLA,'115,PUEBLA,'1555,'04,C,'00,1,4,SIN DATO,SIN DATO,SIN DATO,SIN DATO,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,-,-,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,ILEGIBLE,SIN DATO,0,627,20,TODOS ILEGIBLES O SIN DATO,0,F,8b92980965e311bd567ba41e44691c9e48ac8fecbdde4715d51cbcbfd6f87238,03/06/2024 06:37:25,03/06/2024 07:52:45,03/06/2024 08:41:59,CATD,ESCANER,ACTA PREP
'211555C0500,'211555C05004,'21,PUEBLA,'115,PUEBLA,'1555,'05,C,'00,1,4,269,390,2,392,96,15,2,8,10,24,1,175,2,1,-,-,3,2,0,0,0,4,0,0,0,0,0,5,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,4,3,0,0,3,1,0,1,0,0,0,19,394,384,627,20, - ,1,F,b16c3604d225f34fee73909cc08d09d8fd06ac8cc9b327b1bd16d5b43af246f4,03/06/2024 03:09:43,03/06/2024 04:25:28,03/06/2024 04:28:16,CATD,ESCANER,ACTA PREP
'211556B0100,'211556B01004,'21,PUEBLA,'115,PUEBLA,'1556,'01,B,'00,1,4,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,527,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
'211556C0100,'211556C01004,'21,PUEBLA,'115,PUEBLA,'1556,'01,C,'00,1,4,234,323,3,326,62,14,2,14,10,22,1,169,4,1,-,-,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,326,325,526,20, - ,1,F,e31263f145c40b4f2b662d8ed3e668148f19ecc548cf7356ef14ce159236a1d7,03/06/2024 06:03:25,03/06/2024 07:22:21,03/06/2024 07:24:07,CATD,ESCANER,ACTA PREP
'211557B0100,'211557B01004,'21,PUEBLA,'115,PUEBLA,'1557,'01,B,'00,1,4,214,283,7,290,70,10,4,12,2,15,1,130,0,1,-,-,4,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,SIN DATO,SIN DATO,SIN DATO,1,1,SIN DATO,SIN DATO,SIN DATO,SIN DATO,3,SIN DATO,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1,1,SIN DATO,SIN DATO,1,1,SIN DATO,SIN DATO,4,SIN DATO,1,SIN DATO,2,SIN DATO,SIN DATO,15,291,282,473,20,ALGUN CAMPO ILEGIBLE O SIN DATO,1,F,d8663a208a0fdd0f8c91f12b3168132120208d2fd6758723f3e1f6a386f26df8,03/06/2024 06:07:20,03/06/2024 07:23:52,03/06/2024 08:15:30,CATD,ESCANER,ACTA PREP
'211557C0100,'211557C01004,'21,PUEBLA,'115,PUEBLA,'1557,'01,C,'00,1,4,205,294,6,300,68,13,1,14,16,14,0,137,2,3,-,-,3,3,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,9,301,301,472,20, - ,1,F,57e60dfc82668bb7e8afb232d1f3befebd0645a38c046ba1bffa0c1f681230a4,03/06/2024 02:24:19,03/06/2024 03:38:37,03/06/2024 03:46:30,CATD,ESCANER,ACTA PREP
'211561B0100,'211561B01004,'21,PUEBLA,'115,PUEBLA,'1561,'01,B,'00,1,4,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,-,-,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,SIN ACTA,0,690,20,SIN ACTA POR PAQUETE NO ENTREGADO,0,N/A,N/A,N/A,N/A,N/A,CATD,ESCANER,N/A
